timestamp,capture_ms,inference_ms,postprocess_ms,loop_ms,fps,num_detections,max_score
1773329468.7097366,32.055,14.840,0.014,65.248,15.33,0,0.000
1773329468.7761586,33.711,14.845,0.012,65.492,15.27,0,0.000
1773329468.8429685,33.315,15.370,0.024,65.996,15.15,0,0.000
1773329468.909563,31.968,16.393,0.014,65.718,15.22,0,0.000
1773329468.9762053,32.272,14.855,0.013,65.767,15.21,0,0.000
1773329469.0424821,31.501,15.936,0.018,65.327,15.31,0,0.000
1773329469.1090198,32.352,15.626,0.013,65.571,15.25,0,0.000
1773329469.1756546,31.846,14.288,0.011,65.611,15.24,0,0.000
1773329469.2422748,32.409,14.767,0.011,65.823,15.19,0,0.000
1773329469.3089623,32.087,14.299,0.010,65.751,15.21,0,0.000
1773329469.3755426,32.296,14.713,0.017,65.785,15.20,0,0.000
1773329469.4423397,31.989,14.431,0.014,65.958,15.16,0,0.000
1773329469.5087428,32.533,14.351,0.013,65.487,15.27,0,0.000
1773329469.576796,32.076,14.265,0.013,67.224,14.88,0,0.000
1773329469.6423001,30.880,14.252,0.014,64.599,15.48,0,0.000
1773329469.7089405,31.801,14.356,0.013,65.691,15.22,0,0.000
1773329469.7755044,32.388,15.367,0.020,65.768,15.20,0,0.000
1773329469.8425388,32.555,14.456,0.022,66.130,15.12,0,0.000
1773329469.9087849,31.770,14.331,0.013,65.299,15.31,0,0.000
1773329469.975394,31.812,14.368,0.011,65.595,15.25,0,0.000
1773329470.0419917,32.165,14.306,0.013,65.764,15.21,0,0.000
1773329470.1085322,31.946,14.335,0.013,65.608,15.24,0,0.000
1773329470.1753795,32.433,15.000,0.015,66.054,15.14,0,0.000
1773329470.2419543,31.798,14.335,0.013,65.659,15.23,0,0.000
1773329470.3086796,32.485,14.257,0.012,65.814,15.19,0,0.000
1773329470.37526,31.919,14.260,0.015,65.752,15.21,0,0.000
1773329470.4418652,32.381,14.689,0.013,65.775,15.20,0,0.000
1773329470.5083659,31.829,14.309,0.015,65.591,15.25,0,0.000
1773329470.5750802,32.708,14.640,0.016,65.922,15.17,0,0.000
1773329470.6420734,31.900,14.275,0.012,66.097,15.13,0,0.000
1773329470.7083454,31.615,14.194,0.012,64.842,15.42,0,0.000
1773329470.775008,32.449,14.835,0.016,65.754,15.21,0,0.000
1773329470.841845,33.113,14.805,0.021,65.954,15.16,0,0.000
1773329470.9082818,31.714,14.777,0.012,65.402,15.29,0,0.000
1773329470.9750388,32.416,14.744,0.012,65.885,15.18,0,0.000
1773329471.0415928,31.700,14.184,0.011,65.542,15.26,0,0.000
1773329471.1082609,32.076,14.949,0.015,65.520,15.26,0,0.000
1773329471.174985,32.539,14.319,0.013,65.891,15.18,0,0.000
1773329471.241479,32.046,14.662,0.012,65.589,15.25,0,0.000
1773329471.3081331,36.588,15.070,0.015,65.823,15.19,0,0.000
1773329471.376562,32.235,14.363,0.012,67.630,14.79,0,0.000
1773329471.4413278,29.585,14.731,0.014,63.189,15.83,0,0.000
1773329471.5079772,33.099,14.832,0.015,65.851,15.19,0,0.000
1773329471.5747387,32.031,14.366,0.011,65.925,15.17,0,0.000
1773329471.6411858,32.216,14.302,0.015,65.532,15.26,0,0.000
1773329471.7081785,33.548,15.376,0.017,66.133,15.12,0,0.000
1773329471.774689,32.007,14.453,0.013,65.682,15.22,0,0.000
1773329471.8412309,33.304,14.774,0.022,65.600,15.24,0,0.000
1773329471.9078896,33.491,16.290,0.014,65.774,15.20,0,0.000
1773329471.9746404,31.910,14.284,0.014,65.878,15.18,0,0.000
1773329472.0411012,33.038,14.375,0.012,65.440,15.28,0,0.000
1773329472.107781,32.496,14.418,0.015,65.826,15.19,0,0.000
1773329472.1744213,32.395,14.305,0.013,65.829,15.19,0,0.000
1773329472.2441518,31.972,14.243,0.012,68.752,14.55,0,0.000
1773329472.3078055,30.115,14.374,0.015,62.827,15.92,0,0.000
1773329472.3763764,31.866,14.328,0.021,67.743,14.76,0,0.000
1773329472.4409568,30.607,14.237,0.013,63.749,15.69,0,0.000
1773329472.5075796,32.070,14.366,0.011,65.723,15.22,0,0.000
1773329472.574645,32.289,14.256,0.013,66.258,15.09,0,0.000
1773329472.6419098,31.489,14.320,0.014,66.317,15.08,0,0.000
1773329472.7076297,30.973,14.362,0.014,64.541,15.49,0,0.000
1773329472.7741861,32.286,14.315,0.012,65.698,15.22,0,0.000
1773329472.8407016,34.503,14.396,0.017,65.487,15.27,0,0.000
1773329472.9076512,32.084,17.601,0.014,66.103,15.13,0,0.000
1773329472.9739923,32.154,14.343,0.012,65.507,15.27,0,0.000
1773329473.040746,33.034,14.435,0.015,65.914,15.17,0,0.000
1773329473.1090846,32.605,14.644,0.013,67.483,14.82,0,0.000
1773329473.17405,30.203,14.439,0.013,64.080,15.61,0,0.000
1773329473.2407987,32.293,14.776,0.011,65.802,15.20,0,0.000
1773329473.3072386,31.834,14.615,0.014,65.593,15.25,0,0.000
1773329473.3741682,32.401,15.139,0.014,66.081,15.13,0,0.000
1773329473.4404848,31.878,14.290,0.010,65.362,15.30,0,0.000
1773329473.5075216,33.244,14.350,0.011,66.098,15.13,0,0.000
1773329473.573889,31.561,15.206,0.013,65.394,15.29,0,0.000
1773329473.6407285,32.504,14.273,0.013,65.983,15.16,0,0.000
1773329473.7073326,31.698,14.654,0.011,65.555,15.25,0,0.000
1773329473.7739565,32.288,14.808,0.012,65.704,15.22,0,0.000
1773329473.840493,33.871,15.356,0.020,65.677,15.23,0,0.000
1773329473.9072955,32.343,14.876,0.013,65.878,15.18,0,0.000
1773329473.9739707,31.847,14.343,0.014,65.844,15.19,0,0.000
1773329474.0409973,32.427,14.897,0.014,66.084,15.13,0,0.000
1773329474.1075237,32.319,15.032,0.011,65.492,15.27,0,0.000
1773329474.1740997,32.271,14.797,0.013,65.753,15.21,0,0.000
1773329474.240591,31.762,14.741,0.013,65.592,15.25,0,0.000
1773329474.3073232,32.238,14.860,0.015,65.812,15.19,0,0.000
1773329474.373977,33.832,14.736,0.014,65.797,15.20,0,0.000
1773329474.4416583,32.030,14.733,0.013,66.714,14.99,0,0.000
1773329474.5071008,31.835,15.684,0.017,64.379,15.53,0,0.000
1773329474.5753317,35.082,14.905,0.014,67.331,14.85,0,0.000
1773329474.640522,30.887,14.738,0.013,64.191,15.58,0,0.000
1773329474.7070932,32.237,15.044,0.026,65.492,15.27,0,0.000
1773329474.7738376,31.813,14.702,0.015,65.795,15.20,0,0.000
1773329474.8406608,34.045,15.535,0.025,65.803,15.20,0,0.000
1773329474.9072738,34.207,14.823,0.012,65.738,15.21,0,0.000
1773329474.9768395,32.003,14.943,0.014,68.656,14.57,0,0.000
1773329475.0405164,28.606,14.797,0.014,62.665,15.96,0,0.000
1773329475.1070597,32.380,14.894,0.013,65.528,15.26,0,0.000
1773329475.1735373,33.000,14.785,0.014,65.660,15.23,0,0.000
1773329475.2400723,32.541,15.222,0.014,65.689,15.22,0,0.000
1773329475.3077717,32.177,14.959,0.015,66.856,14.96,0,0.000
1773329475.3753753,31.392,14.721,0.011,66.787,14.97,0,0.000
1773329475.4400904,30.407,15.351,0.014,63.759,15.68,0,0.000
1773329475.506627,33.165,15.340,0.011,65.647,15.23,0,0.000
1773329475.5738022,31.984,14.667,0.010,66.301,15.08,0,0.000
1773329475.6400433,31.746,14.733,0.013,65.428,15.28,0,0.000
1773329475.7065911,31.996,15.234,0.015,65.591,15.25,0,0.000
1773329475.7732708,32.796,14.652,0.013,65.706,15.22,0,0.000
1773329475.8398407,33.179,14.921,0.020,65.702,15.22,0,0.000
1773329475.9111078,33.512,14.903,0.016,70.307,14.22,0,0.000
1773329475.9738426,26.489,14.953,0.016,60.714,16.47,0,0.000
1773329476.0399194,32.896,15.421,0.017,65.025,15.38,0,0.000
1773329476.1065862,32.213,15.067,0.013,65.842,15.19,0,0.000
1773329476.173077,32.253,14.749,0.012,65.428,15.28,0,0.000
1773329476.240748,32.157,14.724,0.014,66.848,14.96,0,0.000
1773329476.3063662,31.417,14.690,0.013,64.627,15.47,0,0.000
1773329476.3732944,32.569,14.690,0.010,65.990,15.15,0,0.000
1773329476.4398172,32.333,14.710,0.011,65.502,15.27,0,0.000
1773329476.5063086,31.993,14.690,0.014,65.584,15.25,0,0.000
1773329476.5728223,32.043,14.811,0.010,65.434,15.28,0,0.000
1773329476.6396089,29.371,14.731,0.011,63.185,15.83,0,0.000
1773329476.7061179,32.469,14.680,0.011,65.520,15.26,0,0.000
1773329476.7728415,32.727,14.696,0.013,65.888,15.18,0,0.000
1773329476.8398051,33.623,15.666,0.021,65.995,15.15,0,0.000
1773329476.9062073,33.903,15.733,0.015,65.482,15.27,0,0.000
1773329476.9733937,32.145,14.663,0.013,66.204,15.10,0,0.000
1773329477.0394998,31.496,15.763,0.013,65.226,15.33,0,0.000
1773329477.1063166,32.108,15.417,0.017,65.785,15.20,0,0.000
1773329477.1754878,31.995,14.793,0.013,68.311,14.64,0,0.000
1773329477.2390275,28.937,14.249,0.012,62.452,16.01,0,0.000
1773329477.3059669,32.081,14.313,0.011,66.069,15.14,0,0.000
1773329477.3723755,31.746,16.144,0.017,65.350,15.30,0,0.000
1773329477.4402137,29.678,14.232,0.010,64.671,15.46,0,0.000
1773329477.5064478,30.959,14.291,0.012,65.140,15.35,0,0.000
1773329477.5720496,31.038,15.406,0.015,64.607,15.48,0,0.000
1773329477.640425,32.411,14.309,0.013,67.363,14.84,0,0.000
1773329477.705302,29.647,14.240,0.011,63.190,15.83,0,0.000
1773329477.7721934,32.634,14.376,0.012,65.055,15.37,0,0.000
1773329477.8387733,32.215,15.753,0.014,65.782,15.20,0,0.000
1773329477.9055448,33.212,14.311,0.012,65.805,15.20,0,0.000
1773329477.971961,31.914,14.369,0.009,65.525,15.26,0,0.000
1773329478.038773,32.253,14.402,0.013,65.717,15.22,0,0.000
1773329478.1054075,32.010,14.469,0.012,65.798,15.20,0,0.000
1773329478.1724627,31.969,14.345,0.013,65.972,15.16,0,0.000
1773329478.2385623,31.527,14.277,0.014,65.155,15.35,0,0.000
1773329478.3052676,32.206,14.517,0.014,65.750,15.21,0,0.000
1773329478.3718455,31.969,14.464,0.009,65.710,15.22,0,0.000
1773329478.4385905,32.639,14.631,0.015,65.801,15.20,0,0.000
1773329478.5055342,32.020,14.329,0.014,66.118,15.12,0,0.000
1773329478.5717857,31.867,15.262,0.010,65.283,15.32,0,0.000
1773329478.6383743,32.094,14.758,0.008,65.718,15.22,0,0.000
1773329478.7049785,32.173,14.280,0.012,65.555,15.25,0,0.000
1773329478.771841,32.290,14.585,0.010,66.042,15.14,0,0.000
1773329478.8381813,32.531,14.615,0.011,65.321,15.31,0,0.000
1773329478.9051712,32.676,14.618,0.014,66.176,15.11,0,0.000
1773329478.9715912,32.073,14.619,0.012,65.481,15.27,0,0.000
1773329479.0382442,32.062,14.830,0.012,65.821,15.19,0,0.000
1773329479.1048448,32.601,14.642,0.011,65.578,15.25,0,0.000
1773329479.171529,32.089,14.326,0.013,65.849,15.19,0,0.000
1773329479.238019,32.098,14.446,0.012,65.523,15.26,0,0.000
1773329479.3087301,33.007,14.475,0.009,69.781,14.33,0,0.000
1773329479.3714814,28.972,14.489,0.013,61.719,16.20,0,0.000
1773329479.4386268,31.980,14.923,0.014,66.310,15.08,0,0.000
1773329479.5047328,31.632,15.033,0.012,65.036,15.38,0,0.000
1773329479.5715008,32.107,18.460,0.024,65.932,15.17,0,0.000
1773329479.6380608,32.217,15.574,0.013,65.541,15.26,0,0.000
1773329479.7046764,32.103,14.292,0.012,65.717,15.22,0,0.000
1773329479.7713847,32.232,15.022,0.015,65.767,15.21,0,0.000
1773329479.8378854,32.070,14.970,0.014,65.703,15.22,0,0.000
1773329479.9044743,32.486,14.644,0.015,65.643,15.23,0,0.000
1773329479.971551,32.127,17.644,0.011,66.287,15.09,0,0.000
1773329480.037801,30.336,15.291,0.011,63.627,15.72,0,0.000
1773329480.1045763,32.311,15.173,0.017,65.967,15.16,0,0.000
1773329480.171942,31.753,14.262,0.012,66.091,15.13,0,0.000
1773329480.2382302,31.056,14.187,0.022,65.362,15.30,0,0.000
1773329480.3042827,32.311,14.562,0.012,64.987,15.39,0,0.000
1773329480.3710215,31.987,14.185,0.012,65.804,15.20,0,0.000
1773329480.4376109,32.084,14.209,0.012,65.605,15.24,0,0.000
1773329480.5043259,32.167,14.234,0.010,65.914,15.17,0,0.000
1773329480.5709922,32.044,14.316,0.014,65.716,15.22,0,0.000
1773329480.6375418,32.056,14.181,0.012,65.645,15.23,0,0.000
1773329480.704234,33.049,14.265,0.011,65.676,15.23,0,0.000
1773329480.7711318,32.013,14.483,0.012,66.087,15.13,0,0.000
1773329480.8375645,31.804,14.480,0.046,65.456,15.28,0,0.000
1773329480.9040897,32.064,14.787,0.010,65.610,15.24,0,0.000
1773329480.9707732,32.318,14.292,0.013,65.748,15.21,0,0.000
1773329481.037745,32.050,14.524,0.012,66.028,15.15,0,0.000
1773329481.103963,32.061,14.295,0.010,65.143,15.35,0,0.000
1773329481.1706383,32.235,14.328,0.012,65.873,15.18,0,0.000
1773329481.2374983,32.172,15.438,0.011,65.857,15.18,0,0.000
1773329481.3038945,31.668,14.315,0.010,65.344,15.30,0,0.000
1773329481.3705733,32.132,14.286,0.013,65.702,15.22,0,0.000
1773329481.4371786,32.575,14.328,0.013,65.792,15.20,0,0.000
1773329481.503963,32.449,14.726,0.012,65.770,15.20,0,0.000
1773329481.5707877,31.939,14.468,0.015,65.869,15.18,0,0.000
1773329481.6369975,31.794,14.869,0.012,65.176,15.34,0,0.000
1773329481.7037005,33.019,14.236,0.011,65.843,15.19,0,0.000
1773329481.770868,32.135,14.656,0.012,66.151,15.12,0,0.000
1773329481.8374686,31.502,15.628,0.013,65.423,15.29,0,0.000
1773329481.9036427,32.093,14.905,0.013,65.050,15.37,0,0.000
1773329481.9703076,32.189,14.367,0.014,65.891,15.18,0,0.000
1773329482.0369682,33.077,14.271,0.011,65.599,15.24,0,0.000
1773329482.1035547,32.387,14.359,0.013,65.608,15.24,0,0.000
1773329482.1701286,32.065,14.333,0.013,65.579,15.25,0,0.000
1773329482.2373405,32.430,15.131,0.013,66.177,15.11,0,0.000
1773329482.304268,37.783,16.032,0.017,65.863,15.18,0,0.000
1773329482.3705246,31.487,14.682,0.012,65.321,15.31,0,0.000
1773329482.437071,32.134,14.636,0.012,65.381,15.29,0,0.000
1773329482.5038643,32.045,14.676,0.013,65.895,15.18,0,0.000
1773329482.5714512,32.119,16.367,0.012,66.596,15.02,0,0.000
1773329482.6369965,31.088,14.958,0.015,64.636,15.47,0,0.000
1773329482.703794,36.597,14.996,0.014,65.814,15.19,0,0.000
1773329482.7703311,31.941,15.508,0.016,65.678,15.23,0,0.000
1773329482.837395,32.320,15.761,0.017,66.080,15.13,0,0.000
1773329482.9041486,33.597,15.670,0.015,65.892,15.18,0,0.000
1773329482.9702096,31.776,15.776,0.015,65.006,15.38,0,0.000
1773329483.037728,32.124,15.166,0.015,66.689,14.99,0,0.000
1773329483.1034377,32.055,15.402,0.014,64.586,15.48,0,0.000
1773329483.1711035,38.721,19.365,0.017,66.857,14.96,0,0.000
1773329483.2384164,34.965,17.634,0.016,66.130,15.12,0,0.000
1773329483.303012,37.280,17.218,0.014,63.274,15.80,0,0.000
1773329483.3711889,32.224,14.272,0.013,67.238,14.87,0,0.000
1773329483.436408,30.585,14.834,0.012,64.376,15.53,0,0.000
1773329483.5032048,32.677,14.445,0.015,65.766,15.21,0,0.000
1773329483.5696056,30.264,16.271,0.014,62.841,15.91,0,0.000
1773329483.6374059,32.227,14.324,0.013,66.861,14.96,0,0.000
1773329483.706863,30.907,14.291,0.010,68.600,14.58,0,0.000
1773329483.769583,29.734,14.287,0.009,61.763,16.19,0,0.000
1773329483.8375602,32.056,14.326,0.013,67.182,14.88,0,0.000
1773329483.902959,31.076,14.528,0.011,64.435,15.52,0,0.000
1773329483.969572,31.991,14.312,0.011,65.732,15.21,0,0.000
1773329484.0362222,33.489,14.945,0.014,65.689,15.22,0,0.000
1773329484.1027033,31.956,14.267,0.013,65.657,15.23,0,0.000
1773329484.1693327,32.167,14.283,0.013,65.614,15.24,0,0.000
1773329484.2363129,32.556,14.743,0.014,66.179,15.11,0,0.000
1773329484.304255,32.208,14.281,0.014,67.014,14.92,0,0.000
1773329484.369384,30.713,14.236,0.011,64.182,15.58,0,0.000
1773329484.4359937,32.072,14.421,0.008,65.595,15.25,0,0.000
1773329484.5025897,32.017,14.331,0.014,65.654,15.23,0,0.000
1773329484.56947,32.108,14.805,0.014,65.886,15.18,0,0.000
1773329484.6357682,31.789,14.307,0.012,65.464,15.28,0,0.000
1773329484.7027934,34.355,14.493,0.012,66.085,15.13,0,0.000
1773329484.7691853,32.947,14.294,0.012,65.471,15.27,0,0.000
1773329484.8357646,32.053,14.305,0.013,65.608,15.24,0,0.000
1773329484.9027998,32.507,14.373,0.015,66.233,15.10,0,0.000
1773329484.9692414,32.065,14.398,0.012,65.505,15.27,0,0.000
1773329485.0357292,31.947,14.381,0.012,65.653,15.23,0,0.000
1773329485.1021879,32.758,14.755,0.013,65.364,15.30,0,0.000
1773329485.1689315,34.656,14.633,0.018,65.870,15.18,0,0.000
1773329485.2356942,32.346,14.611,0.011,65.800,15.20,0,0.000
1773329485.3034546,32.166,14.385,0.011,66.860,14.96,0,0.000
1773329485.3690448,31.091,14.695,0.012,64.659,15.47,0,0.000
1773329485.435781,32.811,14.574,0.010,65.895,15.18,0,0.000
1773329485.5038004,31.985,14.380,0.010,66.992,14.93,0,0.000
1773329485.568972,30.510,16.154,0.013,64.298,15.55,0,0.000
1773329485.6381943,32.178,14.914,0.011,68.248,14.65,0,0.000
1773329485.7020488,29.272,14.802,0.010,62.896,15.90,0,0.000
1773329485.7687342,35.846,16.007,0.013,65.717,15.22,0,0.000
1773329485.835612,33.091,15.057,0.013,66.063,15.14,0,0.000
1773329485.901875,32.381,14.693,0.013,65.220,15.33,0,0.000
1773329485.96892,32.208,14.257,0.008,66.247,15.09,0,0.000
1773329486.03522,34.222,14.304,0.009,65.196,15.34,0,0.000
1773329486.1019368,32.281,14.284,0.011,65.920,15.17,0,0.000
1773329486.1685147,32.091,14.307,0.012,65.622,15.24,0,0.000
1773329486.2351468,32.379,14.435,0.012,65.738,15.21,0,0.000
1773329486.301897,32.196,14.305,0.013,65.732,15.21,0,0.000
1773329486.3684757,31.866,14.953,0.012,65.645,15.23,0,0.000
1773329486.435107,32.228,14.323,0.012,65.534,15.26,0,0.000
1773329486.5019548,32.061,15.097,0.012,65.808,15.20,0,0.000
1773329486.5684144,31.811,14.346,0.013,65.403,15.29,0,0.000
1773329486.6350267,31.910,14.618,0.011,65.647,15.23,0,0.000
1773329486.701718,32.145,14.343,0.013,65.690,15.22,0,0.000
1773329486.7684407,32.149,14.266,0.014,65.897,15.18,0,0.000
1773329486.8350365,32.080,14.390,0.013,65.645,15.23,0,0.000
1773329486.9015315,32.163,15.030,0.016,65.598,15.24,0,0.000
1773329486.9681857,32.259,16.386,0.011,65.588,15.25,0,0.000
1773329487.0349295,32.081,14.320,0.014,65.856,15.18,0,0.000
1773329487.101483,31.728,14.253,0.010,65.165,15.35,0,0.000
1773329487.1680682,32.195,15.087,0.013,65.762,15.21,0,0.000
1773329487.235022,32.264,14.665,0.013,65.956,15.16,0,0.000
1773329487.3015444,32.112,14.409,0.017,65.720,15.22,0,0.000
1773329487.3680313,32.011,14.330,0.014,65.547,15.26,0,0.000
1773329487.4349332,32.158,14.296,0.010,66.029,15.14,0,0.000
1773329487.5012946,35.500,14.490,0.014,65.198,15.34,0,0.000
1773329487.5679255,32.093,14.257,0.016,65.825,15.19,0,0.000
1773329487.6345403,32.217,14.280,0.012,65.610,15.24,0,0.000
1773329487.7012625,32.211,15.168,0.014,65.893,15.18,0,0.000
1773329487.7679832,32.171,14.239,0.012,65.747,15.21,0,0.000
1773329487.8344352,31.976,14.255,0.012,65.565,15.25,0,0.000
1773329487.9026444,36.399,15.325,0.014,67.166,14.89,0,0.000
1773329487.9677272,30.670,14.496,0.012,64.224,15.57,0,0.000
1773329488.0345886,32.863,14.309,0.012,65.923,15.17,0,0.000
1773329488.1012018,31.934,14.231,0.010,65.792,15.20,0,0.000
1773329488.1676433,32.103,14.260,0.009,65.411,15.29,0,0.000
1773329488.2351565,32.715,15.706,0.017,66.653,15.00,0,0.000
1773329488.3016028,32.727,16.198,0.016,65.467,15.27,0,0.000
1773329488.368098,31.980,14.985,0.014,65.213,15.33,0,0.000
1773329488.4346979,32.226,14.806,0.014,65.629,15.24,0,0.000
1773329488.5015616,32.002,15.088,0.015,65.905,15.17,0,0.000
1773329488.56799,34.148,14.889,0.015,65.375,15.30,0,0.000
1773329488.6346192,31.930,14.779,0.014,65.787,15.20,0,0.000
1773329488.701538,32.729,15.007,0.014,65.864,15.18,0,0.000
1773329488.7692144,31.580,15.125,0.012,66.598,15.02,0,0.000
1773329488.8341148,30.816,14.871,0.013,63.897,15.65,0,0.000
1773329488.9007628,32.232,14.369,0.017,65.826,15.19,0,0.000
1773329488.9673684,32.249,14.209,0.013,65.662,15.23,0,0.000
1773329489.0344038,32.179,14.245,0.013,66.148,15.12,0,0.000
1773329489.1006675,31.934,14.586,0.017,65.303,15.31,0,0.000
1773329489.1674416,31.627,14.301,0.016,65.450,15.28,0,0.000
1773329489.2339017,31.930,14.208,0.012,65.421,15.29,0,0.000
1773329489.3007157,32.218,15.567,0.017,66.017,15.15,0,0.000
1773329489.3681893,32.023,14.304,0.013,66.511,15.04,0,0.000
1773329489.433834,28.390,14.685,0.012,61.672,16.21,0,0.000
1773329489.5004423,32.312,15.038,0.015,65.654,15.23,0,0.000
1773329489.5671945,32.154,14.249,0.010,65.942,15.16,0,0.000
1773329489.6338224,32.079,14.235,0.011,65.599,15.24,0,0.000
1773329489.7005377,35.155,14.786,0.010,65.831,15.19,0,0.000
1773329489.7677312,32.293,14.267,0.012,66.261,15.09,0,0.000
1773329489.8337028,31.403,14.332,0.012,65.092,15.36,0,0.000
1773329489.9002767,32.811,14.287,0.015,65.637,15.24,0,0.000
1773329489.9695566,32.119,14.279,0.013,68.466,14.61,0,0.000
1773329490.0334675,29.995,14.388,0.009,62.819,15.92,0,0.000
1773329490.1002872,32.802,14.789,0.015,66.031,15.14,0,0.000
1773329490.167251,32.055,14.224,0.013,65.997,15.15,0,0.000
1773329490.23345,31.659,14.273,0.012,65.207,15.34,0,0.000
1773329490.3013432,32.596,16.041,0.015,66.966,14.93,0,0.000
1773329490.3668473,30.906,14.505,0.013,64.685,15.46,0,0.000
1773329490.4337566,32.066,14.224,0.011,65.955,15.16,0,0.000
1773329490.5000963,31.688,14.217,0.014,65.480,15.27,0,0.000
1773329490.5667484,32.170,14.493,0.015,65.673,15.23,0,0.000
1773329490.6334717,32.147,14.324,0.013,65.917,15.17,0,0.000
1773329490.7004976,32.036,14.294,0.013,66.026,15.15,0,0.000
1773329490.7666569,31.509,14.321,0.013,65.145,15.35,0,0.000
1773329490.8334053,31.752,14.702,0.013,65.354,15.30,0,0.000
1773329490.9000282,32.112,15.212,0.014,65.781,15.20,0,0.000
1773329490.9666436,32.000,14.287,0.012,65.571,15.25,0,0.000
1773329491.0338087,31.972,15.434,0.013,66.333,15.08,0,0.000
1773329491.0997791,31.529,14.449,0.013,65.001,15.38,0,0.000
1773329491.1674645,32.427,14.235,0.013,66.881,14.95,0,0.000
1773329491.2346492,31.134,14.210,0.012,66.248,15.09,0,0.000
1773329491.2996423,30.137,14.256,0.012,63.345,15.79,0,0.000
1773329491.3663127,32.413,15.756,0.014,65.745,15.21,0,0.000
1773329491.433034,32.201,14.608,0.012,65.910,15.17,0,0.000
1773329491.4997506,32.259,14.285,0.010,65.774,15.20,0,0.000
1773329491.5662785,32.026,14.968,0.011,65.719,15.22,0,0.000
1773329491.633018,32.267,15.115,0.013,65.749,15.21,0,0.000
1773329491.699578,31.972,15.245,0.010,65.666,15.23,0,0.000
1773329491.766243,32.147,14.777,0.016,65.607,15.24,0,0.000
1773329491.8329227,31.978,14.272,0.013,65.784,15.20,0,0.000
1773329491.8996003,32.003,14.357,0.012,65.668,15.23,0,0.000
1773329491.9661348,31.911,14.734,0.012,65.561,15.25,0,0.000
1773329492.0327966,32.254,14.593,0.012,65.707,15.22,0,0.000
1773329492.0995204,32.002,14.691,0.013,65.892,15.18,0,0.000
1773329492.166334,32.240,14.711,0.014,65.836,15.19,0,0.000
1773329492.233013,31.670,15.322,0.017,65.662,15.23,0,0.000
1773329492.2998326,31.927,14.496,0.012,65.821,15.19,0,0.000
1773329492.3661335,31.255,14.231,0.013,65.187,15.34,0,0.000
1773329492.433148,32.033,14.442,0.014,66.039,15.14,0,0.000
1773329492.4993246,31.338,14.518,0.013,65.183,15.34,0,0.000
1773329492.5658047,32.014,14.366,0.012,65.475,15.27,0,0.000
1773329492.6329465,33.482,14.277,0.010,66.346,15.07,0,0.000
1773329492.6991568,31.836,14.348,0.011,65.262,15.32,0,0.000
1773329492.7659466,34.008,14.943,0.014,65.983,15.16,0,0.000
1773329492.8323295,32.022,14.321,0.013,65.351,15.30,0,0.000
1773329492.899112,29.180,14.394,0.053,62.872,15.91,0,0.000
1773329492.9657662,32.154,14.482,0.013,65.695,15.22,0,0.000
1773329493.0330086,31.948,14.284,0.011,66.316,15.08,0,0.000
1773329493.0991037,31.810,14.363,0.010,65.121,15.36,0,0.000
1773329493.1656554,32.049,14.777,0.012,65.722,15.22,0,0.000
1773329493.2322001,32.082,14.248,0.009,65.525,15.26,0,0.000
1773329493.2988744,32.183,14.298,0.011,65.858,15.18,0,0.000
1773329493.365611,32.153,14.243,0.011,65.790,15.20,0,0.000
1773329493.4320695,31.784,14.430,0.013,65.282,15.32,0,0.000
1773329493.4989974,33.526,14.338,0.011,65.998,15.15,0,0.000
1773329493.565492,31.882,14.233,0.009,65.693,15.22,0,0.000
1773329493.632534,31.999,15.103,0.013,65.938,15.17,0,0.000
1773329493.6987019,31.572,14.381,0.013,65.297,15.31,0,0.000
1773329493.7653818,32.512,14.330,0.011,65.725,15.21,0,0.000
1773329493.832551,32.170,14.841,0.014,66.274,15.09,0,0.000
1773329493.8999155,32.608,14.995,0.011,66.352,15.07,0,0.000
1773329493.9653265,30.735,14.238,0.011,64.535,15.50,0,0.000
1773329494.031942,32.154,14.260,0.009,65.668,15.23,0,0.000
1773329494.0987067,32.805,14.614,0.011,65.967,15.16,0,0.000
1773329494.1651068,31.968,14.540,0.010,65.368,15.30,0,0.000
1773329494.231834,32.864,14.392,0.013,65.927,15.17,0,0.000
1773329494.2986107,32.211,14.836,0.012,65.833,15.19,0,0.000
1773329494.3652408,31.886,14.308,0.010,65.711,15.22,0,0.000
1773329494.4317267,34.974,14.384,0.016,65.509,15.27,0,0.000
1773329494.4987836,32.104,14.221,0.014,66.251,15.09,0,0.000
1773329494.5649416,31.724,14.248,0.013,65.115,15.36,0,0.000
1773329494.6333134,32.137,15.075,0.015,67.564,14.80,0,0.000
1773329494.698287,30.690,14.329,0.011,63.904,15.65,0,0.000
1773329494.7650962,32.375,15.198,0.028,65.767,15.21,0,0.000
1773329494.831685,31.969,14.212,0.012,65.631,15.24,0,0.000
1773329494.8983624,32.051,14.295,0.015,65.752,15.21,0,0.000
1773329494.9647257,33.448,14.335,0.010,65.173,15.34,0,0.000
1773329495.032171,32.219,14.701,0.013,66.642,15.01,0,0.000
1773329495.0987213,31.876,14.810,0.012,65.580,15.25,0,0.000
1773329495.1648028,33.820,14.220,0.011,65.259,15.32,0,0.000
1773329495.2315388,32.243,14.431,0.013,65.791,15.20,0,0.000
1773329495.2981358,31.898,14.249,0.012,65.758,15.21,0,0.000
1773329495.364588,32.041,14.253,0.010,65.383,15.29,0,0.000
